,fitness,weeks,density,RMSE_drive_A,RMSE_drive_B,RMSE_female_A,RMSE_female_B,combined_weight
419,0.95,4.5,7.5,0.691497951243429,0.690711803991252,232.631663205498,223.399337702488,5.12749766955969
420,0.95,4.5,8,0.689405284129386,0.688186599165815,242.535087540042,227.143204129292,5.19251765144111
421,0.95,4.5,8.5,0.680507325989004,0.679658984640343,253.125542715203,246.09105898465,5.32123294008116
422,0.95,4.5,9,0.673144353094755,0.672589646525271,261.435487720242,259.054746599251,5.41020142158648
423,0.95,4.5,9.5,0.677758351960557,0.677104063553092,259.941489792991,254.659086826557,5.39521283004624
424,0.95,4.5,10,0.66554774426447,0.664773914988775,266.964884242781,260.4508426645,5.41813098094089
425,0.95,5,6,0.696419040780378,0.695112533060773,215.287809912114,204.903832851139,4.94964819474708
426,0.95,5,6.5,0.696655953217727,0.695526851830758,210.082162887488,200.37675376991,4.89785827444421
427,0.95,5,7,0.69676658841734,0.69579943063535,218.42160370495,208.636398415719,4.98914728141432
428,0.95,5,7.5,0.689835633569298,0.688978923016603,231.82073164462,226.085634554338,5.13159574303814
429,0.95,5,8,0.691071959007753,0.690058873001796,233.117189793415,226.930828777208,5.14765993887561
430,0.95,5,8.5,0.689385927265442,0.688401084827569,238.004692512787,228.351537165331,5.17534184844132
431,0.95,5,9,0.674933007686509,0.674319455872776,259.219053723111,251.353128983565,5.36225792261844
432,0.95,5,9.5,0.659592324946028,0.659069172205332,261.231512558862,258.599813559182,5.35486706852627
433,0.95,5,10,0.664416260810584,0.663773177116292,270.608590458823,264.454668029537,5.45581928426757
434,0.95,5.5,6,0.711127413164359,0.709989315350942,195.336100661017,184.255246787482,4.78457547603652
435,0.95,5.5,6.5,0.69338720329813,0.692358243760697,204.579627819241,198.69209661464,4.84673177167774
436,0.95,5.5,7,0.687819422968157,0.686748320747573,215.012127079003,203.860937016871,4.90997233399177
437,0.95,5.5,7.5,0.681410962742276,0.680706040684768,216.511159706297,209.428183499253,4.92515141105773
438,0.95,5.5,8,0.68180771212371,0.680727363634618,229.960645561008,221.341708331092,5.0641771119479
439,0.95,5.5,8.5,0.673807430062094,0.672928420900787,234.541847878196,227.243364807775,5.09132472843195
440,0.95,5.5,9,0.652883128777121,0.652122866969848,259.650143216976,251.756768592184,5.28228961243941
441,0.95,5.5,9.5,0.677052629974488,0.676013681696538,248.909598117482,242.132385018537,5.26309546600489
442,0.95,5.5,10,0.651310824810265,0.650808433335739,272.133391091019,267.84407338175,5.43301924287672
443,0.95,6,6,0.696953233803692,0.69597228589504,193.922756800169,185.990262610005,4.73279586298926
444,0.95,6,6.5,0.687693970264385,0.686690369192198,206.547820796806,198.311234637572,4.83345409524035
445,0.95,6,7,0.674873050199944,0.673903572548112,219.099839440689,211.184894254551,4.92329358974798
446,0.95,6,7.5,0.687538355931903,0.686477660541849,220.158005937323,211.062933366571,4.97649544839124
447,0.95,6,8,0.657948548280472,0.657364580814564,233.068846601462,229.406619603109,5.03543222470919
448,0.95,6,8.5,0.664358741931865,0.663574165750229,239.893373884571,233.607627297217,5.11943063862551
449,0.95,6,9,0.663978077475448,0.663236924557575,241.03632028034,236.371028214045,5.13953529406625
450,0.95,6,9.5,0.66584768671747,0.665035925823275,252.907490037775,249.68416866323,5.28409439037107
451,0.95,6,10,0.647319240860644,0.646592022906415,256.586824330155,256.70795903534,5.27220222686845
452,0.95,6.5,6,0.69079755343627,0.689480820871423,196.298942543357,192.897684972992,4.75974444205942
453,0.95,6.5,6.5,0.676211243680555,0.675463417531791,202.36136661716,198.202868139772,4.76705103292029
454,0.95,6.5,7,0.66200521034112,0.661124188721248,211.526073584457,201.630326265389,4.78065025438536
455,0.95,6.5,7.5,0.67127547073811,0.670559946890954,214.263555831788,208.372801815354,4.86850803701515
456,0.95,6.5,8,0.662748987106966,0.662235199661359,228.289851911677,224.429419491075,5.00065591656586
457,0.95,6.5,8.5,0.652926065708873,0.652453485709571,239.941280717254,239.263570933366,5.10803297746221
458,0.95,6.5,9,0.65644663180878,0.655981907713601,233.841356496453,230.623657444929,5.04082171698669
459,0.95,6.5,9.5,0.648639935218159,0.648049640008857,247.40683288269,244.764881762272,5.16198351350899
460,0.95,6.5,10,0.648148699787895,0.647589987774798,247.030175674102,245.193907779198,5.16053381611567
461,0.95,7,6,0.682173862565125,0.681221129499233,191.867561936476,189.417734187173,4.68442469776474
462,0.95,7,6.5,0.673957879502133,0.673036004002232,199.697946311021,193.718380986586,4.71892762418896
463,0.95,7,7,0.666923117078465,0.666095472917761,208.447656055881,204.828805512596,4.80082662281106
464,0.95,7,7.5,0.658096108363246,0.657541110428235,215.616426033996,214.971279550489,4.86237402162081
465,0.95,7,8,0.654791479526388,0.654313288112442,224.594116039211,222.028566825313,4.93718991334138
466,0.95,7,8.5,0.64823717321921,0.6475332450642,228.301411138198,229.640052908155,4.97386667379699
467,0.95,7,9,0.647562986858244,0.647296291654312,232.483134059687,231.309149287004,5.00379568372318
468,0.95,7,9.5,0.640231257500161,0.639877656346804,249.615167179986,248.272653502908,5.1616287560357
469,0.95,7,10,0.64057039397612,0.640223676561635,256.028456061726,256.424946397901,5.24258257218025
470,0.95,7.5,6,0.664858225912164,0.664118588078667,199.233482951,196.055271181757,4.69500879768833
471,0.95,7.5,6.5,0.654193216292241,0.653737030812619,206.848214048669,205.246029170679,4.7466550057895
472,0.95,7.5,7,0.650511642603591,0.649893416968678,209.750401390077,208.769943232613,4.76740389914414
473,0.95,7.5,7.5,0.646805013331713,0.646316698057656,211.446182886225,213.026065601825,4.78622224705461
474,0.95,7.5,8,0.644751569754865,0.644479488704411,224.541977637197,227.85331072999,4.93131313524709
475,0.95,7.5,8.5,0.642929882991347,0.64255321274758,236.614650919986,232.881816968026,5.01675027064427
476,0.95,7.5,9,0.641212225372067,0.640798367290848,230.972821859175,233.814432529083,4.98508432061538
477,0.95,7.5,9.5,0.624952955582149,0.624825581142197,256.557845096148,255.50009750232,5.18103255782161
478,0.95,7.5,10,0.62465986372434,0.624333362170495,247.578474200387,254.207632020336,5.12426176767503
479,0.95,8,6,0.662732528577558,0.662197398125905,195.649436281284,195.262172413545,4.66367701380664
480,0.95,8,6.5,0.646385726438831,0.646039327970264,202.87137202201,203.135912490305,4.68401383819382
481,0.95,8,7,0.654583360576065,0.653978557297897,202.094093167234,201.324815315303,4.70061254296498
482,0.95,8,7.5,0.633893530051758,0.633483982973689,217.753216137199,220.838268851548,4.81423170695764
483,0.95,8,8,0.64055574845738,0.640283047762455,231.25333087546,231.597282720604,4.97202845904658
484,0.95,8,8.5,0.613822078585141,0.613896425060483,244.435595195965,245.410574777014,5.01790948427618
485,0.95,8,9,0.629478003128197,0.629076206341301,236.66963241836,235.919553015794,4.98248429759687
486,0.95,8,9.5,0.618477276097659,0.618391269682543,241.75863265583,241.686671543994,5.00035949474495
487,0.95,8,10,0.61089166708898,0.61078451295788,261.277647247969,263.475802187738,5.19694554054583
488,1,4,6,0.712889982021642,0.711751326830425,217.006668326631,201.294833273628,5.00204637468541
489,1,4,6.5,0.712994960961914,0.711875035544441,218.928536808939,205.101443043816,5.03392739448542
490,1,4,7,0.707931001786593,0.70698580385377,231.98182141266,214.648114545946,5.1378681915288
491,1,4,7.5,0.701408243817941,0.7003522015329,238.321991631023,227.023903267378,5.21545835055066
492,1,4,8,0.693107230305015,0.692125527539994,257.113263260678,245.112563529338,5.38503434562731
493,1,4,8.5,0.691066688782733,0.690568837408723,255.919389278962,248.510885401009,5.39065178337001
494,1,4,9,0.680140270473256,0.67938585130285,263.470389857217,258.884619774147,5.44649995283723
495,1,4,9.5,0.686391753078864,0.685463439614127,264.444861448788,255.429238394325,5.45606992856291
496,1,4,10,0.680839324755452,0.679928376786321,277.902815331681,269.542092965827,5.58538346089433
497,1,4.5,6,0.712333627749358,0.710864129297583,209.941008817392,195.90136945634,4.93147979422309
498,1,4.5,6.5,0.70965100082538,0.708701529379034,221.358964627837,205.409880455366,5.03620763702103
499,1,4.5,7,0.698413480231404,0.697500065050785,220.998173583337,213.765606634915,5.03784125192908
500,1,4.5,7.5,0.692899077629778,0.691770364397282,239.3255541408,227.11221528176,5.18867632657016
501,1,4.5,8,0.694754554630723,0.693650449261574,232.312953452826,220.467053938701,5.1213318063085
502,1,4.5,8.5,0.687815249968979,0.687026366865689,242.133789705315,229.350392392786,5.19737905783265
503,1,4.5,9,0.681898324587386,0.681023611468896,247.166410966354,235.18692400689,5.23399325107921
504,1,4.5,9.5,0.68703147501438,0.685582566339611,256.882231219419,249.425905187161,5.38366017794009
505,1,4.5,10,0.684749174136338,0.683639031706283,250.89134217784,242.422430852065,5.30458840053921
506,1,5,6,0.718388094391446,0.716810750338504,192.411750855691,182.303097945843,4.78496684600272
507,1,5,6.5,0.713367699267519,0.712284207331924,205.851530454338,192.051717673584,4.89287553538948
508,1,5,7,0.690441365879231,0.689697485482645,222.468104232824,214.510338052801,5.01971860374679
509,1,5,7.5,0.697008210791292,0.696114801671918,228.00469168963,218.842590728343,5.09824473079312
510,1,5,8,0.686048902078592,0.685200987904264,227.541406990525,219.040383674224,5.05508043030033
511,1,5,8.5,0.685872285999997,0.685178521939797,245.578570537025,235.965743518546,5.2453448434677
512,1,5,9,0.687962630164068,0.686987510075863,228.541334956201,221.664202566971,5.0820832275401
513,1,5,9.5,0.687290897547336,0.686697214429871,237.947058372998,226.6857003129,5.15852002368479
514,1,5,10,0.682235672501115,0.681355490950387,252.609268056056,244.43157346151,5.31578921291127
515,1,5.5,6,0.711430076795388,0.709883776596014,193.976936578409,183.632900559899,4.77421509945969
516,1,5.5,6.5,0.704052643692033,0.702700185269854,197.757247259441,185.41581710336,4.77655279155893
517,1,5.5,7,0.701063196732417,0.699986664930542,208.867667216909,197.885687441637,4.89445019827678
518,1,5.5,7.5,0.683974700044433,0.682956267434795,221.539325700172,210.99424722355,4.96997753444269
519,1,5.5,8,0.683118920131846,0.682269922847846,219.076913865156,212.587422326471,4.96269674946389
520,1,5.5,8.5,0.67439450804026,0.673549218400819,234.891801129657,228.444005780367,5.10217759945771
521,1,5.5,9,0.672827499752346,0.672173964941283,239.591579914758,235.874546618953,5.16301503659296
522,1,5.5,9.5,0.684967636152592,0.683945704991677,237.595188601733,226.613671417725,5.14654168298092
523,1,5.5,10,0.661568381706855,0.660573110830508,256.736310316278,251.572476632186,5.29839297661843
524,1,6,6,0.705709675809012,0.704361261244182,192.719092597125,180.136359768601,4.72657362328981
525,1,6,6.5,0.701280887408558,0.700043038094034,195.447624726807,183.852447030891,4.74512625961594
526,1,6,7,0.693254102707511,0.692096382839463,208.864169277805,198.172565944438,4.86603649329282
527,1,6,7.5,0.68679519285432,0.685970097545842,216.835599272232,206.988288253665,4.93367205546146
528,1,6,8,0.671068041742659,0.670131862929084,219.861374861103,212.870583258277,4.92226549092441
529,1,6,8.5,0.668745939960119,0.66795986645255,237.958877953825,232.811814091327,5.12140650547092
530,1,6,9,0.662574866444937,0.661893464964815,243.152981537654,239.906693752915,5.16527044531043
531,1,6,9.5,0.670330275250009,0.669469107748354,245.45129839263,237.839981433012,5.19538090055156
532,1,6,10,0.675192648031714,0.674378411146645,249.923862118494,241.846981930141,5.26026475389142
533,1,6.5,6,0.683834225961301,0.682940909192586,197.108266678575,187.53545946775,4.70848916102074
534,1,6.5,6.5,0.683527616252377,0.68245945948243,196.396682873913,190.856655554589,4.7216273631404
535,1,6.5,7,0.684784263776299,0.683804785997339,206.245132071766,201.036007532024,4.83590314828207
536,1,6.5,7.5,0.682723643082641,0.681681230200221,209.958710065192,205.88726703782,4.87475488631802
537,1,6.5,8,0.675132857992515,0.674324113009934,221.640584158785,216.914351217011,4.97003609475816
538,1,6.5,8.5,0.668738669705719,0.66789592833829,223.448053994856,221.115783178693,4.9785680917283
539,1,6.5,9,0.662043043210455,0.661141946173912,230.008974963197,229.084050821127,5.03228970742994
540,1,6.5,9.5,0.665619051093736,0.664689188424381,235.896027046056,234.685746143365,5.10855085615061
541,1,6.5,10,0.650051146491038,0.649431024881527,249.917234178689,245.152246382289,5.18291485929032
542,1,7,6,0.677754970892914,0.676950414592077,189.335296382909,180.687278237096,4.60575293191574
543,1,7,6.5,0.67485096025923,0.674007765158681,201.007627395212,197.18659864082,4.74877514182709
544,1,7,7,0.683932563745349,0.682886346295214,203.05239158933,198.046754571135,4.79881316627229
545,1,7,7.5,0.661864727616807,0.66120634511404,212.247774025427,208.629495922677,4.82329500982606
546,1,7,8,0.66465195182773,0.663925001261322,213.0642845078,212.550792649602,4.85997410644349
547,1,7,8.5,0.66192108292164,0.66121327498975,227.104518569769,225.916502146122,4.99903742323847
548,1,7,9,0.644293993957795,0.643723181341493,232.333887773559,228.97607034332,4.97696284166899
549,1,7,9.5,0.648581831804937,0.64811311403857,241.474927841642,241.345668755453,5.11122631471108
550,1,7,10,0.651180469264159,0.650963603144023,245.66793554545,245.785751310984,5.16876238143559
551,1,7.5,6,0.666202716633933,0.66537696756429,196.07246922804,187.68552187264,4.63654512539907
552,1,7.5,6.5,0.676355924505797,0.675308792021566,197.844269352137,194.869874773282,4.72432087765221
553,1,7.5,7,0.653817859059661,0.653240701613785,211.472665231878,207.992343076128,4.78501628210673
554,1,7.5,7.5,0.653205137501285,0.652904407360511,212.556477476762,210.429821139963,4.80255166283981
555,1,7.5,8,0.644168697937539,0.643643861402888,219.221609414654,217.444943012751,4.84227576692648
556,1,7.5,8.5,0.643846230832252,0.643524084342964,227.531988398623,230.655497743661,4.95934227031981
557,1,7.5,9,0.646472430889844,0.646095131035867,231.791933616406,235.109726543916,5.01683442542885
558,1,7.5,9.5,0.629523366359348,0.629392659388218,241.49445048945,245.680827630548,5.06325364745054
559,1,7.5,10,0.623800555158876,0.623469895450635,251.637964235463,252.167418811907,5.13137502606976
560,1,8,6,0.663834384547635,0.66317877394829,193.169856461295,191.367745336552,4.63273749558785
561,1,8,6.5,0.665970013023993,0.66511917070862,191.489018320971,188.168930128039,4.61374752996485
562,1,8,7,0.662743910634985,0.662239721633844,200.974048567176,199.989552160366,4.7185635125531
563,1,8,7.5,0.648889868331151,0.648572641355459,215.962986864701,216.722263633629,4.83924188195997
564,1,8,8,0.635803881624359,0.63517587259998,218.891352838795,218.54280369957,4.8144532864474
565,1,8,8.5,0.636984465638824,0.636672894516173,222.538315812095,218.910942679919,4.84114485905066
566,1,8,9,0.633085599183055,0.632714677828332,240.532235299162,243.559377416032,5.05946301728584
567,1,8,9.5,0.627358491035064,0.626987933878127,241.482802634521,243.152400277149,5.04041317421533
568,1,8,10,0.629007095745693,0.628569673573462,243.164006329727,241.138593065415,5.0443977305896
569,1.05,4,6,0.720791048719741,0.719314335554421,215.641405063313,198.054046242389,5.00626685841931
570,1.05,4,6.5,0.716792649983495,0.715575365518506,218.557846370892,204.428756917768,5.04252716225326
571,1.05,4,7,0.706493479011262,0.705024831015294,229.232457017884,216.067932712325,5.12454163006322
572,1.05,4,7.5,0.698379996800507,0.697479531737166,241.959682304659,231.10361547449,5.24633710514917
573,1.05,4,8,0.690759199990176,0.689992011908846,249.332812517513,236.171580572214,5.28512429260224
574,1.05,4,8.5,0.701564433921609,0.700344663630763,244.670862961894,231.139264176221,5.27261102941546
575,1.05,4,9,0.679980098643679,0.679167176628814,267.885626745825,262.400659278209,5.48895919145647
576,1.05,4,9.5,0.691777491013,0.69090787774129,267.198704027824,258.021794518697,5.50591167471873
577,1.05,4,10,0.67678890406858,0.676059050700353,278.268678476582,272.140191429369,5.58665085372006
578,1.05,4.5,6,0.71164085193727,0.710236089238437,206.821362364436,191.752912664679,4.88919834132361
579,1.05,4.5,6.5,0.711693787586822,0.710525624083832,207.640191138754,193.151183539173,4.90200722366655
580,1.05,4.5,7,0.704753513587717,0.703258521172511,217.362358003179,202.996028089985,4.98163884459072
581,1.05,4.5,7.5,0.706928019077831,0.705598143324633,217.546769488931,202.249032048077,4.98709858887219
582,1.05,4.5,8,0.692093870948598,0.690971590385487,240.204655334134,228.437918716032,5.19768675570947
583,1.05,4.5,8.5,0.689855985018463,0.688737672413046,240.060699825666,230.108802801184,5.19765806785662
584,1.05,4.5,9,0.689965827540361,0.689067263659533,252.026878584398,241.225307004884,5.3243517475846
585,1.05,4.5,9.5,0.675646229616181,0.67502434602165,263.707249323585,255.890708676475,5.41421666625263
586,1.05,4.5,10,0.675520483962086,0.674630317981834,268.620048185526,257.662362726771,5.44937874573164
587,1.05,5,6,0.709788204916402,0.708529100720916,200.969418936844,186.700225265123,4.82298299285877
588,1.05,5,6.5,0.703178276637229,0.702007552405492,208.869364325337,201.570771038513,4.92283621695647
589,1.05,5,7,0.694075209270283,0.692943436425054,218.237273074374,209.766519820753,4.98384310959059
590,1.05,5,7.5,0.697197249320065,0.695915453906296,218.766469082232,205.239228164478,4.9731621101232
591,1.05,5,8,0.700431745659654,0.699326210978516,230.383197673023,216.753423152084,5.1120485136089
592,1.05,5,8.5,0.691559754007757,0.690326370551553,233.776493332595,222.454583229407,5.12776125671952
593,1.05,5,9,0.685223432243349,0.68437861387357,243.698897787131,233.394304990577,5.21822255418347
594,1.05,5,9.5,0.686608934256987,0.685623955630865,244.340496564496,233.6361347622,5.22802790419906
595,1.05,5,10,0.676698987269393,0.675773365802279,254.863736173097,250.253977514683,5.33897628138598
